title,word,count,pvalue,more_or_less,in_corpus_count,in_corpus_pvalue,in_corpus,in_benchmark_count,in_benchmark_pvalue,in_benchmark
The Claim of Reason (1979),tell,11,0.0384219215613002,More,66.0,0.19627924481772496,More,11.0,0.3710379026829545,Less
The Claim of Reason (1979),monstrous,4,0.04279252957972692,More,5.0,0.21783609135419188,More,,,
The Claim of Reason (1979),learned,4,0.04279252957972692,More,30.0,0.09960434756170318,More,7.0,0.4500953613768968,Less
The Claim of Reason (1979),requires,4,0.04279252957972692,More,32.0,0.2571176580304658,Less,7.0,0.0005268798136292721,Less
The Claim of Reason (1979),thus,5,0.04298935923922965,More,43.0,0.15238488166576855,More,29.0,5.058743622020334e-10,Less
The Claim of Reason (1979),later,5,0.04298935923922965,More,111.0,9.918948188274943e-07,More,53.0,6.986044947097746e-06,More
The Claim of Reason (1979),pygmalion,2,0.04959461943927076,More,4.0,0.3216943395424576,More,,,
The Claim of Reason (1979),psychoanalysis,2,0.04959461943927076,More,24.0,0.08919694387778204,More,,,
The Claim of Reason (1979),current,2,0.04959461943927076,More,11.0,0.4249743647610354,Less,6.0,0.29723245450570407,More
The Claim of Reason (1979),appeal,2,0.04959461943927076,More,17.0,0.025391100465081105,Less,7.0,0.015455848254245775,Less
The Claim of Reason (1979),devil,2,0.04959461943927076,More,9.0,0.0009151279590735096,More,1.0,0.418108221981467,More
The Claim of Reason (1979),spring,2,0.04959461943927076,More,10.0,0.27238655763392317,Less,3.0,0.13967236516524142,More
The Claim of Reason (1979),newly,2,0.04959461943927076,More,4.0,0.20287818035905475,More,2.0,0.159524977003454,More
The Claim of Reason (1979),exhibition,2,0.04959461943927076,More,2.0,0.2972125038811141,Less,,,
The Claim of Reason (1979),profited,2,0.04959461943927076,More,3.0,0.28839049739048045,More,,,
The Claim of Reason (1979),bearing,2,0.04959461943927076,More,20.0,0.03662396678193241,More,1.0,0.08720442221209788,Less
The Claim of Reason (1979),usefulness,2,0.04959461943927076,More,3.0,0.4357623420220162,More,,,
The Claim of Reason (1979),undertook,2,0.04959461943927076,More,2.0,0.34116016950723316,More,,,
The Claim of Reason (1979),heidegger,2,0.04959461943927076,More,101.0,6.715869670678772e-07,More,3.0,0.07091402540839338,More
The Claim of Reason (1979),rely,2,0.04959461943927076,More,4.0,0.2490741854449526,More,0.0,0.022587586823934438,Less
The Claim of Reason (1979),dangerously,2,0.04959461943927076,More,5.0,0.011342932946188461,More,,,
The Claim of Reason (1979),declaration,2,0.04959461943927076,More,19.0,0.12215757111458359,More,,,
The Claim of Reason (1979),raised,2,0.04959461943927076,More,11.0,0.30115120622634456,Less,2.0,0.20626544370307817,Less
The Claim of Reason (1979),behaves,2,0.04959461943927076,More,5.0,0.020552578105038712,More,,,
The Claim of Reason (1979),re,2,0.04959461943927076,More,35.0,5.612597237813224e-05,More,23.0,3.719611933247663e-12,Less
The Claim of Reason (1979),shoulder,2,0.04959461943927076,More,4.0,0.44412860531964354,More,,,
The Claim of Reason (1979),skin,2,0.04959461943927076,More,10.0,0.0017275422683421173,More,0.0,0.4749607677341316,Less
The Claim of Reason (1979),insure,2,0.04959461943927076,More,4.0,0.20287818035905475,More,,,
The Claim of Reason (1979),reserve,2,0.04959461943927076,More,3.0,0.4357623420220162,More,,,
The Claim of Reason (1979),sin,2,0.04959461943927076,More,7.0,0.022475065180530513,More,3.0,0.4754713466262285,Less
The Claim of Reason (1979),via,2,0.04959461943927076,More,4.0,0.025774187881339602,More,13.0,0.002168358459503361,More
The Claim of Reason (1979),biological,2,0.04959461943927076,More,9.0,0.014617677893969973,More,8.0,0.17257508898492696,Less
The Claim of Reason (1979),machines,2,0.04959461943927076,More,,,,3.0,0.08954937342134438,More
The Claim of Reason (1979),prompts,2,0.04959461943927076,More,2.0,0.35915736998761916,Less,0.0,0.4291068347183573,Less
The Claim of Reason (1979),perceive,2,0.04959461943927076,More,11.0,0.0938154176779658,More,3.0,0.08507101180421983,Less
The Claim of Reason (1979),repertory,2,0.04959461943927076,More,7.0,0.01506896887258971,More,,,
The Claim of Reason (1979),america,2,0.04959461943927076,More,60.0,0.00032932970818468207,More,1.0,0.2795565483216709,Less
The Claim of Reason (1979),craft,2,0.04959461943927076,More,5.0,0.07259118923520598,More,,,
The Claim of Reason (1979),translate,2,0.04959461943927076,More,,,,1.0,0.45471456425992585,Less
The Claim of Reason (1979),thomas,2,0.04959461943927076,More,7.0,0.19975649593949155,More,7.0,0.4083961866538713,More
The Claim of Reason (1979),concord,2,0.04959461943927076,More,4.0,0.44412860531964354,More,1.0,0.033275612471816374,More
The Claim of Reason (1979),sky,2,0.04959461943927076,More,8.0,0.20457834374313688,More,2.0,0.4498051581826445,More
The Claim of Reason (1979),tables,2,0.04959461943927076,More,9.0,0.0722164543460339,More,1.0,0.4742854453062475,More
The Claim of Reason (1979),unseen,2,0.04959461943927076,More,2.0,0.3169014458460429,Less,,,
The Claim of Reason (1979),luther,2,0.04959461943927076,More,13.0,0.0008240892545043467,More,,,
The Claim of Reason (1979),monstrousness,2,0.04959461943927076,More,3.0,0.12279464978675325,More,,,
The Claim of Reason (1979),else,10,0.04989198656601099,More,83.0,0.01794043712220158,More,32.0,0.030472729775669286,More
The Claim of Reason (1979),under,7,0.05104580007479743,More,105.0,0.002648125926811266,More,54.0,0.4643072415988941,Less
The Claim of Reason (1979),home,3,0.05113731480365578,More,47.0,0.2633092241049521,More,4.0,0.35499007561031826,Less
The Claim of Reason (1979),concludes,3,0.05113731480365578,More,3.0,0.20144437285602104,Less,0.0,0.2671780453236134,Less
The Claim of Reason (1979),hearing,3,0.05113731480365578,More,35.0,2.6951448242137926e-06,More,6.0,0.16351915073925802,More
The Claim of Reason (1979),artificial,3,0.05113731480365578,More,5.0,0.09851622761092128,More,5.0,0.18674182394771516,More
The Claim of Reason (1979),behind,3,0.05113731480365578,More,,,,4.0,0.2909594227268333,Less
The Claim of Reason (1979),differently,3,0.05113731480365578,More,19.0,0.08811580210132694,More,,,
The Claim of Reason (1979),finite,3,0.05113731480365578,More,12.0,0.0269559446249042,More,8.0,0.17604534086308224,More
The Claim of Reason (1979),entitled,3,0.05113731480365578,More,26.0,0.0034384569774447344,More,1.0,0.223900403699318,Less
The Claim of Reason (1979),force,4,0.05541656077182083,More,35.0,0.20490806611382642,More,13.0,0.042419235052440225,Less
The Claim of Reason (1979),group,4,0.05541656077182083,More,,,,3.0,0.24990042943869492,Less
The Claim of Reason (1979),internal,4,0.05541656077182083,More,17.0,0.2142060072174426,More,6.0,0.009901679857438428,Less
The Claim of Reason (1979),doubtless,4,0.05541656077182083,More,27.0,1.1553005127744503e-05,More,2.0,0.4720177366388819,More
The Claim of Reason (1979),book,6,0.057681086310150974,More,94.0,0.3950998902846469,More,38.0,0.18924414613373386,More
The Claim of Reason (1979),deny,8,0.06703425320530212,More,45.0,0.38880294972403134,More,6.0,0.12486818892969125,Less
The Claim of Reason (1979),tragedy,7,0.06818213706183059,More,39.0,0.1947187663242248,More,2.0,0.18345154868679708,More
The Claim of Reason (1979),art,4,0.06982441510444293,More,92.0,0.025749511361990825,Less,8.0,0.14547644711063337,Less
The Claim of Reason (1979),social,4,0.06982441510444293,More,51.0,0.1554871861197778,More,22.0,0.0049034098301617675,Less
The Claim of Reason (1979),described,3,0.07016765159756755,More,,,,23.0,0.057404987854813405,More
The Claim of Reason (1979),result,3,0.07016765159756755,More,16.0,0.47344689065495893,More,11.0,0.0758471128174402,Less
The Claim of Reason (1979),necessity,3,0.07016765159756755,More,35.0,0.10624729258412047,More,14.0,0.3482184130776699,Less
The Claim of Reason (1979),circle,3,0.07016765159756755,More,16.0,0.14735853715286118,More,,,
The Claim of Reason (1979),pleasure,3,0.07016765159756755,More,27.0,0.20413307518288545,Less,7.0,0.20970410246845123,Less
The Claim of Reason (1979),wishes,3,0.07016765159756755,More,17.0,0.22576916396474744,Less,1.0,0.12694616177153603,Less
The Claim of Reason (1979),someone,13,0.0705008422879125,More,91.0,0.009727444811769763,More,54.0,0.26688742722034425,More
The Claim of Reason (1979),were,23,0.0710877141709847,More,318.0,0.01784537144287194,More,96.0,0.017752700360123223,Less
The Claim of Reason (1979),she,12,0.0750675655685498,More,288.0,0.004657572533823036,Less,,,
The Claim of Reason (1979),before,8,0.07568186715890296,More,112.0,0.11678817098357497,Less,35.0,0.14902052653616116,More
The Claim of Reason (1979),hardly,5,0.07691480060060164,More,32.0,0.20681888076051527,More,,,
The Claim of Reason (1979),along,5,0.07691480060060164,More,43.0,0.17069681826650857,More,11.0,0.3726294231733238,More
The Claim of Reason (1979),freedom,5,0.07691480060060164,More,44.0,0.257397394703445,More,7.0,0.13473566667960415,Less
The Claim of Reason (1979),themselves,7,0.07789721448075995,More,61.0,0.01993231418344582,Less,22.0,0.2440512731073197,Less
The Claim of Reason (1979),understanding,6,0.07872655355927816,More,71.0,0.4991275053786814,More,17.0,3.747285521806803e-05,Less
The Claim of Reason (1979),no,44,0.07934402047752606,More,446.0,0.4358989803961376,Less,202.0,7.90936430538154e-05,Less
The Claim of Reason (1979),aesthetic,2,0.0817301699868345,More,25.0,0.13475126731748518,More,5.0,0.11864140358054494,More
The Claim of Reason (1979),glance,2,0.0817301699868345,More,,,,0.0,0.4749607677341316,Less
The Claim of Reason (1979),deal,2,0.0817301699868345,More,6.0,0.43341672945051585,More,2.0,0.013895250443823075,Less
The Claim of Reason (1979),cook,2,0.0817301699868345,More,4.0,0.46798294653135764,More,,,
The Claim of Reason (1979),eye,2,0.0817301699868345,More,,,,,,
The Claim of Reason (1979),legal,2,0.0817301699868345,More,9.0,0.023572235516148118,More,3.0,0.3407360451911339,More
The Claim of Reason (1979),paul,2,0.0817301699868345,More,18.0,0.0012365964575207532,More,46.0,1.4197830154826328e-23,More
The Claim of Reason (1979),pregnancy,2,0.0817301699868345,More,5.0,0.21783609135419188,More,,,
The Claim of Reason (1979),exclamation,2,0.0817301699868345,More,3.0,0.17393844824191182,More,2.0,0.02399758295867502,More
The Claim of Reason (1979),limitation,2,0.0817301699868345,More,14.0,0.09307905808272639,More,0.0,0.4438772349798531,Less
The Claim of Reason (1979),handkerchief,2,0.0817301699868345,More,3.0,0.28839049739048045,More,,,
The Claim of Reason (1979),aspectblindness,2,0.0817301699868345,More,2.0,0.07263763696598734,More,,,
The Claim of Reason (1979),actual,2,0.0817301699868345,More,,,,32.0,0.06294314750548886,More
The Claim of Reason (1979),weltanschauung,2,0.0817301699868345,More,2.0,0.18057735025562704,More,1.0,0.06544396884929818,More
The Claim of Reason (1979),film,2,0.0817301699868345,More,201.0,0.011211545968955593,Less,1.0,0.3108255659240787,More
The Claim of Reason (1979),subjugation,2,0.0817301699868345,More,2.0,0.14211733476253843,More,,,
The Claim of Reason (1979),cue,2,0.0817301699868345,More,4.0,0.46798294653135764,More,0.0,0.4438772349798531,Less
The Claim of Reason (1979),bits,2,0.0817301699868345,More,9.0,0.0172628712560269,More,,,
The Claim of Reason (1979),opposed,2,0.0817301699868345,More,55.0,4.632260888842594e-15,More,47.0,2.9170610517631955e-18,More
The Claim of Reason (1979),readers,2,0.0817301699868345,More,19.0,0.03197508840436765,More,7.0,0.061637756348385316,More
The Claim of Reason (1979),dozen,2,0.0817301699868345,More,9.0,0.29104557583954166,More,,,
The Claim of Reason (1979),dickens,2,0.0817301699868345,More,7.0,0.002276297267771113,More,0.0,0.4749607677341316,Less
The Claim of Reason (1979),ear,2,0.0817301699868345,More,11.0,0.3219505362268182,Less,2.0,0.0687724598191541,Less
The Claim of Reason (1979),theology,2,0.0817301699868345,More,12.0,0.005983146273275236,More,1.0,0.08036575768497745,Less
The Claim of Reason (1979),j.,2,0.0817301699868345,More,20.0,0.016374339830718277,More,14.0,0.11292799490387292,Less
The Claim of Reason (1979),mythically,2,0.0817301699868345,More,4.0,0.04517132243583643,More,,,
The Claim of Reason (1979),primitive,2,0.0817301699868345,More,14.0,0.11359043504945437,More,12.0,0.27964832837584847,Less
The Claim of Reason (1979),farce,2,0.0817301699868345,More,6.0,0.37561654817201495,More,,,
The Claim of Reason (1979),walk,2,0.0817301699868345,More,10.0,0.07888593114921905,Less,2.0,0.4829190146177254,More
The Claim of Reason (1979),dolls,2,0.0817301699868345,More,,,,,,
The Claim of Reason (1979),imaginary,2,0.0817301699868345,More,8.0,0.05551230936825326,More,1.0,0.45471456425992585,Less
The Claim of Reason (1979),mankind,2,0.0817301699868345,More,11.0,0.04028475072679792,More,2.0,0.4514043071204502,Less
The Claim of Reason (1979),essay,4,0.08595494300469338,More,76.0,0.023186116111989615,More,35.0,4.109400482558196e-08,More
The Claim of Reason (1979),assume,4,0.08595494300469338,More,44.0,0.006568928129451426,More,14.0,0.4227141577401724,More
The Claim of Reason (1979),explain,4,0.08595494300469338,More,,,,15.0,0.007860909909962032,Less
The Claim of Reason (1979),everything,9,0.0898721247031268,More,43.0,0.2951662312416153,Less,11.0,0.4522975208140344,Less
The Claim of Reason (1979),real,6,0.09066607043416512,More,52.0,0.3220658537948944,More,25.0,0.4124886807225803,Less
The Claim of Reason (1979),pure,3,0.09189229243716347,More,31.0,0.00016756201666787344,More,11.0,0.2825840675917041,Less
The Claim of Reason (1979),poetry,3,0.09189229243716347,More,32.0,0.4704734100446678,More,1.0,0.2934109572938645,Less
The Claim of Reason (1979),unlike,3,0.09189229243716347,More,33.0,0.004820665043768852,More,9.0,0.3029781594516491,More
The Claim of Reason (1979),running,3,0.09189229243716347,More,19.0,0.0831140329527689,More,4.0,0.2506053186307805,More
The Claim of Reason (1979),initial,3,0.09189229243716347,More,17.0,0.42372158339182603,Less,6.0,0.27909919716904036,Less
The Claim of Reason (1979),men,3,0.09189229243716347,More,65.0,0.20658313681204915,Less,13.0,3.80485643732902e-05,Less
The Claim of Reason (1979),title,3,0.09189229243716347,More,41.0,0.014408129515850156,More,9.0,0.012078071302685126,More
The Claim of Reason (1979),say,52,0.09427874169444128,More,803.0,2.165213785468483e-15,More,232.0,3.171213647491757e-08,More
The Claim of Reason (1979),man,9,0.09925944630074778,More,181.0,0.11828058129267931,Less,47.0,1.6743929655380733e-07,Less
The Claim of Reason (1979),is,215,9.460177744655547e-07,Less,3807.0,1.741327753373558e-06,Less,1873.0,5.218591304164433e-15,Less
The Claim of Reason (1979),that,194,0.00013954365479084747,Less,3220.0,7.782997061160941e-17,Less,1372.0,5.0522604784494595e-42,Less
The Claim of Reason (1979),are,36,0.0009128367365800909,Less,837.0,4.24149342186163e-06,Less,541.0,4.752151911733265e-08,Less
The Claim of Reason (1979),beings,4,0.002088953840467254,Less,23.0,0.01035570208926794,Less,10.0,0.30477766161314196,Less
The Claim of Reason (1979),not,133,0.0047811407102028355,Less,2031.0,8.000054909277276e-06,More,981.0,0.4550573982112054,More
The Claim of Reason (1979),to,298,0.005630306667144066,Less,5218.0,1.4334550052101913e-34,Less,1893.0,1.5633321401588467e-51,Less
The Claim of Reason (1979),skepticism,7,0.005893328756582802,Less,77.0,0.04127475211060763,Less,3.0,0.3772115706488817,More
The Claim of Reason (1979),take,5,0.006323108770113805,Less,193.0,0.020478257488279573,Less,48.0,0.05042447546073859,Less
The Claim of Reason (1979),acknowledgment,1,0.01029651797093727,Less,16.0,0.012077826014811232,Less,1.0,0.4742854453062475,More
The Claim of Reason (1979),can,52,0.01071728158115477,Less,502.0,2.0845113540864718e-08,Less,268.0,2.599573260955893e-18,Less
The Claim of Reason (1979),claim,1,0.011406056026332406,Less,133.0,0.23531631396161076,Less,16.0,5.45380381919594e-05,Less
The Claim of Reason (1979),nt,4,0.01954336126954021,Less,223.0,0.0012193736294411903,More,119.0,8.123850906847594e-09,More
The Claim of Reason (1979),then,22,0.022162135893117427,Less,254.0,2.1827610168835884e-05,Less,105.0,2.6108999918507326e-05,Less
The Claim of Reason (1979),most,1,0.02317457923776334,Less,130.0,0.014416707015662238,Less,48.0,0.00012616522543627148,Less
The Claim of Reason (1979),something,23,0.024496038313922143,Less,404.0,0.1630367888684853,More,95.0,0.05600248530281154,Less
The Claim of Reason (1979),othello,4,0.024681613862734132,Less,22.0,0.22747163149983698,More,,,
The Claim of Reason (1979),sensation,1,0.028301680621026167,Less,4.0,0.09774088504905701,Less,18.0,0.006161699799213072,More
The Claim of Reason (1979),what,62,0.031244133925334604,Less,1259.0,0.0261820930392507,Less,329.0,4.603008788156039e-06,Less
The Claim of Reason (1979),am,23,0.031858145158541636,Less,229.0,0.32271226657330715,Less,77.0,0.007863123668264754,More
The Claim of Reason (1979),know,29,0.03720153116112075,Less,329.0,0.10624692155289717,Less,88.0,0.3202818154136685,Less
The Claim of Reason (1979),toward,1,0.038097534024868554,Less,54.0,0.17926417612302092,Less,6.0,0.43881783799196167,More
The Claim of Reason (1979),other,40,0.041522631915634614,Less,357.0,0.05798117432965828,More,230.0,0.0016426927492212884,More
The Claim of Reason (1979),recital,1,0.042034357450905536,Less,2.0,0.039886702306785614,Less,,,
The Claim of Reason (1979),show,1,0.042034357450905536,Less,41.0,3.643438663541475e-05,Less,18.0,0.016217516168071246,Less
The Claim of Reason (1979),far,2,0.043467575602720326,Less,91.0,0.1634239053546684,More,31.0,0.18596361246577303,Less
The Claim of Reason (1979),my,62,0.04510803628151312,Less,851.0,0.01940243919875444,Less,134.0,0.03865083281159944,More
The Claim of Reason (1979),friend,2,0.047407597008560516,Less,27.0,0.4951571292485838,Less,5.0,0.13317207050857557,More
The Claim of Reason (1979),anything,2,0.05630840342809885,Less,63.0,0.3064423450312551,Less,37.0,0.2360943943882488,More
The Claim of Reason (1979),form,2,0.05630840342809885,Less,105.0,0.4264216050405338,More,71.0,0.18475745609948374,Less
The Claim of Reason (1979),privacy,1,0.0563213455123794,Less,16.0,0.3612595392317834,Less,,,
The Claim of Reason (1979),have,53,0.060557012847334536,Less,808.0,0.00014509744121640752,Less,340.0,3.5872035399535884e-06,Less
The Claim of Reason (1979),craftsman,1,0.06203734308572621,Less,1.0,0.07239546628008853,Less,,,
The Claim of Reason (1979),pot,1,0.06830174388163406,Less,9.0,0.15822118531364512,More,1.0,0.37736001048967366,More
The Claim of Reason (1979),but,68,0.06977589543030396,Less,854.0,4.84638532583389e-14,Less,339.0,1.3401388354963342e-18,Less
The Claim of Reason (1979),it,172,0.07064538023833311,Less,2565.0,0.49239105386346954,More,1022.0,6.05831726036845e-05,Less
The Claim of Reason (1979),whether,10,0.07215476066115549,Less,174.0,0.07760923207329933,Less,93.0,0.16820602926209433,More
The Claim of Reason (1979),me,32,0.07649115952305975,Less,379.0,4.5794517222270915e-05,Less,62.0,0.341281970126021,Less
The Claim of Reason (1979),known,3,0.07788706530374834,Less,61.0,0.2745741117149436,More,,,
The Claim of Reason (1979),he,77,0.07797047477352172,Less,975.0,5.80866443417992e-06,Less,412.0,0.009197896153185725,Less
The Claim of Reason (1979),pain,9,0.08296174988588353,Less,69.0,0.22531197377337958,Less,,,
The Claim of Reason (1979),you,40,0.08571779222320716,Less,610.0,0.08116788197347323,More,115.0,0.13692090495938403,More
The Claim of Reason (1979),another,12,0.08582067763008164,Less,210.0,0.3729630649249068,More,52.0,0.06959622788188954,Less
The Claim of Reason (1979),respect,4,0.08591258746056882,Less,31.0,0.29615374553322255,Less,18.0,0.2880189232689777,Less
The Claim of Reason (1979),knowledge,13,0.09018501783768626,Less,133.0,0.021819365867910778,Less,33.0,2.0282962402485647e-10,Less
The Claim of Reason (1979),concept,1,0.09087945036683527,Less,82.0,0.4652949755270652,More,67.0,0.11810163199002031,More
The Claim of Reason (1979),cases,1,0.09087945036683527,Less,44.0,0.2132938211224158,More,46.0,0.20746961710464706,Less
The Claim of Reason (1979),minds,4,0.09202849667167791,Less,,,,10.0,0.15001981461491118,More
The Claim of Reason (1979),position,2,0.09313684662749877,Less,53.0,0.010080202737363542,Less,22.0,0.0036281829025073997,Less
The Claim of Reason (1979),this,87,0.0948925254694758,Less,1453.0,0.3938550252106742,More,594.0,0.4147795739897164,Less
The Claim of Reason (1979),question,8,0.09565930337496839,Less,196.0,2.8379408852291246e-05,Less,73.0,0.0245991267607289,Less
The Claim of Reason (1979),human,51,0.09678939980710606,Less,257.0,0.0503156342704754,Less,41.0,0.00033002453934618083,Less
The Senses of Walden,",",382,1.4131139276550592e-21,More,13260.0,1.2103026701382704e-09,More,7369.0,7.699075479388571e-17,More
The Senses of Walden,i,86,2.768542350478285e-12,More,2626.0,0.4374990469873389,Less,1153.0,1.2316067254125427e-83,More
The Senses of Walden,cd,12,1.320352139968758e-10,More,12.0,4.1168915468794036e-08,More,51.0,1.4378042483861365e-55,More
The Senses of Walden,ibid,3,0.00033674123586815204,More,43.0,4.3155017884208626e-35,More,101.0,8.005860455010723e-95,More
The Senses of Walden,ezekiel,5,0.0005762019521562187,More,5.0,0.005444143117410792,More,,,
The Senses of Walden,context,5,0.0005762019521562187,More,80.0,7.930879713007442e-06,More,40.0,0.05976635062568524,More
The Senses of Walden,god,11,0.0005820104514026407,More,81.0,0.0006492919646457408,More,17.0,0.001954365135528391,Less
The Senses of Walden,co,3,0.0010826495497984075,More,3.0,0.010255782057059251,More,10.0,0.04859735530948315,Less
The Senses of Walden,jeremiah,4,0.002050282717817903,More,4.0,0.03468540111873352,More,,,
The Senses of Walden,against,6,0.00227883925391898,More,,,,26.0,0.12804909493078667,Less
The Senses of Walden,animal,3,0.0024450810358895726,More,9.0,0.22076332647160454,More,34.0,0.049225836729599376,More
The Senses of Walden,speaking,5,0.004391239958116733,More,88.0,0.0015592020849653373,More,19.0,0.13559395941410188,More
The Senses of Walden,i.e.,6,0.004478156756223242,More,94.0,1.733117666626752e-23,More,29.0,4.279035312080058e-16,More
The Senses of Walden,humanity,3,0.004550766289659632,More,,,,,,
The Senses of Walden,after,6,0.00662747413465369,More,137.0,0.1453632403745067,Less,33.0,0.09123433357648743,Less
The Senses of Walden,poem,3,0.007494839826324699,More,23.0,0.07145243176247201,More,4.0,0.13623007117008176,More
The Senses of Walden,domestic,2,0.007823155467667686,More,4.0,0.3955401056927362,More,,,
The Senses of Walden,cl,2,0.007823155467667686,More,2.0,0.04386286197124992,More,2.0,0.08946610836428942,Less
The Senses of Walden,organ,2,0.007823155467667686,More,6.0,0.030566459350427625,More,1.0,0.4069057821753779,Less
The Senses of Walden,ennui,2,0.007823155467667686,More,2.0,0.020942648352444405,More,,,
The Senses of Walden,luke,2,0.007823155467667686,More,2.0,0.04386286197124992,More,2.0,0.004817780360977921,More
The Senses of Walden,investigations,2,0.007823155467667686,More,136.0,1.0655395954925405e-10,More,18.0,0.0011317618181657407,More
The Senses of Walden,whichever,2,0.007823155467667686,More,3.0,0.09967252396707771,More,1.0,0.49177902543071395,More
The Senses of Walden,fail,2,0.007823155467667686,More,24.0,0.20704856756932274,More,3.0,0.003524449461883719,Less
The Senses of Walden,imagine,4,0.00846409139866132,More,102.0,0.00038326965975870957,More,22.0,0.013659329556736013,More
The Senses of Walden,name,4,0.00846409139866132,More,107.0,5.725295730444484e-05,More,66.0,0.37159276983846334,Less
The Senses of Walden,resolution,4,0.011081979049205574,More,8.0,0.3423087155879492,More,0.0,0.18413140832928937,Less
The Senses of Walden,poet,3,0.011345154641122419,More,14.0,0.09307905808272639,More,0.0,0.06234525997035194,Less
The Senses of Walden,knows,5,0.01574227755509543,More,53.0,0.3434167452003291,Less,22.0,0.06114222031145539,Less
The Senses of Walden,theory,3,0.016146125546076005,More,82.0,0.03481241035757031,More,103.0,0.3328445283246911,Less
The Senses of Walden,selfreliance,3,0.016146125546076005,More,32.0,0.00522898945506265,More,,,
The Senses of Walden,james,2,0.01686253802208721,More,34.0,0.3060368291029847,More,8.0,0.48698473036110224,Less
The Senses of Walden,inflections,2,0.01686253802208721,More,5.0,0.04174370595819742,More,,,
The Senses of Walden,instinct,2,0.01686253802208721,More,7.0,0.24694148106813416,More,,,
The Senses of Walden,praised,2,0.01686253802208721,More,3.0,0.40685825682188387,More,1.0,0.37736001048967366,More
The Senses of Walden,acknowledging,2,0.01686253802208721,More,15.0,0.13837788799634074,More,2.0,0.20784612615293563,More
The Senses of Walden,corinthians,2,0.01686253802208721,More,2.0,0.2607091384895476,More,,,
The Senses of Walden,regions,2,0.01686253802208721,More,4.0,0.3924549136960899,Less,0.0,0.3059079529064808,Less
The Senses of Walden,intellect,2,0.01686253802208721,More,5.0,0.44915696396884963,More,2.0,0.1976106373542139,Less
The Senses of Walden,meaning,7,0.01753814306192616,More,125.0,1.815265930866804e-05,More,65.0,0.12882099261324503,Less
The Senses of Walden,say,12,0.01876609929936297,More,803.0,2.165213785468483e-15,More,232.0,3.171213647491757e-08,More
The Senses of Walden,knowing,4,0.021859016764632443,More,76.0,0.04750559601526644,More,22.0,0.32163632807730663,Less
The Senses of Walden,kind,5,0.021912675612270453,More,122.0,0.003145875873979857,More,,,
The Senses of Walden,see,7,0.022130899775806574,More,188.0,0.06405466467233306,More,384.0,2.0230463631993113e-62,More
The Senses of Walden,deny,3,0.028680626140828586,More,45.0,0.38880294972403134,More,6.0,0.12486818892969125,Less
The Senses of Walden,horse,3,0.028680626140828586,More,14.0,0.001165275038308023,More,11.0,0.0059998896734743505,More
The Senses of Walden,correct,2,0.028725266548599304,More,26.0,0.004577323640842552,More,18.0,0.2687348816932413,Less
The Senses of Walden,ofa,2,0.028725266548599304,More,2.0,0.2203374795041187,More,1.0,0.15566785175500875,More
The Senses of Walden,measure,2,0.028725266548599304,More,19.0,0.3805802836355048,More,,,
The Senses of Walden,play,2,0.028725266548599304,More,96.0,0.4804531863750997,More,11.0,0.2947975721020048,Less
The Senses of Walden,know,12,0.03265310897335916,More,329.0,0.10624692155289717,Less,88.0,0.3202818154136685,Less
The Senses of Walden,leave,3,0.03641467121121088,More,34.0,0.21561385991109489,Less,9.0,0.42920172437611914,More
The Senses of Walden,speech,3,0.03641467121121088,More,45.0,0.28936016438258183,Less,13.0,0.14764410206776518,More
The Senses of Walden,thoreau,8,0.04280850087360611,More,111.0,1.5365518159955437e-08,More,,,
The Senses of Walden,favorite,2,0.0430183531118092,More,26.0,3.0771966232191063e-06,More,1.0,0.4374711263981236,More
The Senses of Walden,worse,2,0.0430183531118092,More,19.0,0.00728519062118038,More,,,
The Senses of Walden,inner,2,0.0430183531118092,More,35.0,0.0035064798910987545,More,5.0,0.3843162857375598,Less
The Senses of Walden,remembered,2,0.0430183531118092,More,7.0,0.4373838280576777,More,4.0,0.052326120864761134,More
The Senses of Walden,story,2,0.0430183531118092,More,70.0,0.4134879148250033,Less,9.0,0.4854053903332253,More
The Senses of Walden,provides,2,0.0430183531118092,More,13.0,0.3059705484739746,Less,0.0,0.0001727144249546808,Less
The Senses of Walden,certainty,2,0.0430183531118092,More,28.0,0.07937637913356131,More,7.0,0.07788958175276627,More
The Senses of Walden,silence,2,0.0430183531118092,More,15.0,0.06194933347361651,Less,2.0,0.30711039135481666,More
The Senses of Walden,forget,2,0.0430183531118092,More,10.0,0.1971311427997249,More,6.0,0.037918398839598244,More
The Senses of Walden,heads,2,0.0430183531118092,More,7.0,0.24694148106813416,More,2.0,0.4270707586105103,More
The Senses of Walden,divine,2,0.0430183531118092,More,10.0,0.10395664410056069,More,1.0,0.036873733323398605,Less
The Senses of Walden,criticism,2,0.0430183531118092,More,,,,3.0,0.014754606528852715,Less
The Senses of Walden,man,10,0.0435123527731745,More,181.0,0.11828058129267931,Less,47.0,1.6743929655380733e-07,Less
The Senses of Walden,course,4,0.04370167229841449,More,167.0,3.36756319421474e-05,More,141.0,2.813464875236711e-15,More
The Senses of Walden,capacity,3,0.0451054657039121,More,37.0,0.4402042349319522,More,9.0,0.0005420966112173191,Less
The Senses of Walden,wittgenstein,3,0.0451054657039121,More,277.0,6.383228364536111e-05,More,59.0,0.005052570696849418,More
